time,source,model,temperature_1000hPa,relative_humidity_1000hPa,dew_point_1000hPa,cloud_cover_1000hPa,vertical_velocity_1000hPa,geopotential_height_1000hPa,temperature_925hPa,relative_humidity_925hPa,dew_point_925hPa,cloud_cover_925hPa,vertical_velocity_925hPa,geopotential_height_925hPa,temperature_850hPa,relative_humidity_850hPa,dew_point_850hPa,cloud_cover_850hPa,vertical_velocity_850hPa,geopotential_height_850hPa,temperature_700hPa,relative_humidity_700hPa,dew_point_700hPa,cloud_cover_700hPa,vertical_velocity_700hPa,geopotential_height_700hPa,temperature_600hPa,relative_humidity_600hPa,dew_point_600hPa,cloud_cover_600hPa,vertical_velocity_600hPa,geopotential_height_600hPa,temperature_500hPa,relative_humidity_500hPa,dew_point_500hPa,cloud_cover_500hPa,vertical_velocity_500hPa,geopotential_height_500hPa,temperature_400hPa,relative_humidity_400hPa,dew_point_400hPa,cloud_cover_400hPa,vertical_velocity_400hPa,geopotential_height_400hPa,temperature_300hPa,relative_humidity_300hPa,dew_point_300hPa,cloud_cover_300hPa,vertical_velocity_300hPa,geopotential_height_300hPa,timezone,latitude_grid,longitude_grid,elevation_m,generationtime_ms
2026-09-22T18:00,pressure_profile,ncep_hrrr_conus,72.3,69.0,61.6,0.0,0.0,272.31,73.0,41.0,47.9,0.0,-0.02,2496.719,68.7,32.0,37.7,0.0,0.0,4901.575,44.6,43.0,23.7,0.0,-0.01,10262.467,32.3,19.0,-5.7,0.0,-0.03,14360.236,16.5,7.0,-36.8,0.0,-0.03,19078.084,-7.5,10.0,-49.8,0.0,-0.01,24602.25,-36.4,8.0,-76.2,0.0,-0.01,31300.27,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-22T19:00,pressure_profile,ncep_hrrr_conus,71.8,69.0,61.1,0.0,-0.02,278.871,73.9,36.0,45.3,0.0,-0.01,2503.281,69.1,32.0,38.0,0.0,0.01,4911.418,44.9,41.0,22.6,0.0,-0.02,10272.31,32.7,19.0,-5.4,0.0,-0.03,14373.359,16.5,7.0,-36.8,0.0,-0.01,19091.208,-7.5,12.0,-47.2,0.0,0.0,24614.4,-36.4,8.0,-76.2,0.0,-0.03,31316.146,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-22T20:00,pressure_profile,ncep_hrrr_conus,72.1,69.0,61.4,0.0,-0.03,288.714,74.3,38.0,47.1,0.0,0.0,2516.404,68.9,33.0,38.6,0.0,0.03,4924.541,45.1,37.0,20.2,0.0,-0.01,10288.714,33.3,15.0,-9.4,0.0,-0.03,14393.045,16.9,7.0,-36.5,0.0,-0.01,19114.174,-7.5,13.0,-45.0,0.0,-0.02,24638.704,-36.4,8.0,-76.2,0.0,-0.01,31342.604,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-22T21:00,pressure_profile,ncep_hrrr_conus,71.4,74.0,62.7,0.0,0.0,298.556,74.1,42.0,49.6,0.0,0.0,2522.966,68.7,33.0,38.4,0.0,0.0,4931.103,45.4,34.0,19.0,0.0,-0.03,10295.275,34.0,14.0,-10.7,0.0,-0.02,14406.168,16.9,7.0,-36.5,0.0,-0.04,19127.296,-8.1,13.0,-45.5,0.0,-0.07,24650.854,-36.4,8.0,-76.2,0.0,0.0,31363.772,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-22T22:00,pressure_profile,ncep_hrrr_conus,70.2,80.0,63.7,0.0,0.01,305.118,73.7,42.0,49.2,0.0,0.01,2529.528,68.9,31.0,37.0,0.0,0.0,4937.664,45.7,39.0,22.1,0.0,-0.03,10301.837,34.3,14.0,-10.4,0.0,-0.02,14416.011,17.3,7.0,-36.1,0.0,-0.06,19143.702,-7.5,12.0,-47.2,0.0,-0.07,24667.056,-36.4,10.0,-73.0,0.0,0.04,31379.644,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-22T23:00,pressure_profile,ncep_hrrr_conus,68.5,87.0,64.5,0.0,-0.01,305.118,73.0,42.0,48.5,0.0,0.0,2522.966,69.1,28.0,34.7,0.0,0.0,4931.103,45.7,36.0,20.0,0.0,-0.02,10295.275,34.0,14.0,-10.7,0.0,-0.01,14409.449,17.3,9.0,-32.9,0.0,-0.05,19133.86,-6.9,10.0,-49.3,0.0,-0.06,24663.004,-37.3,10.0,-73.8,0.0,0.01,31374.356,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-23T00:00,pressure_profile,ncep_hrrr_conus,67.8,89.0,64.5,0.0,-0.01,311.68,72.8,42.0,48.3,0.0,-0.01,2526.247,69.6,25.0,32.2,0.0,-0.01,4934.384,45.7,36.0,20.0,0.0,-0.02,10301.837,33.7,14.0,-10.9,0.0,-0.01,14412.729,17.3,9.0,-32.9,0.0,-0.04,19137.138,-6.4,8.0,-51.9,0.0,-0.06,24667.056,-37.3,10.0,-73.8,0.0,0.03,31384.938,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-23T01:00,pressure_profile,ncep_hrrr_conus,67.5,90.0,64.4,5.0,-0.02,301.837,73.1,40.0,47.4,0.0,-0.01,2519.685,69.8,25.0,32.4,0.0,-0.01,4927.822,46.0,33.0,18.7,0.0,-0.02,10295.275,34.0,14.0,-10.7,0.0,-0.01,14406.168,17.3,9.0,-32.9,0.0,-0.01,19133.86,-5.8,8.0,-51.4,0.0,-0.04,24671.106,-38.2,14.0,-69.7,0.0,0.03,31384.938,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-23T02:00,pressure_profile,ncep_hrrr_conus,67.6,87.0,63.6,0.0,-0.02,305.118,73.7,38.0,46.6,0.0,-0.01,2522.966,69.8,27.0,34.3,0.0,0.0,4934.384,45.7,36.0,20.0,0.0,-0.01,10301.837,34.0,13.0,-12.6,0.0,-0.02,14409.449,17.3,10.0,-30.1,0.0,0.0,19137.138,-5.8,8.0,-51.4,0.0,-0.02,24671.106,-38.2,14.0,-69.7,0.0,0.0,31384.938,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-23T03:00,pressure_profile,ncep_hrrr_conus,67.5,88.0,63.8,0.0,-0.01,314.961,74.3,36.0,45.6,0.0,-0.01,2532.808,69.6,26.0,33.2,0.0,0.0,4944.226,45.4,34.0,19.0,0.0,0.0,10311.68,34.0,13.0,-12.6,0.0,0.0,14419.291,16.9,10.0,-30.4,0.0,0.01,19143.702,-5.8,8.0,-51.4,0.0,-0.01,24675.156,-38.2,14.0,-69.7,0.0,0.01,31390.23,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-23T04:00,pressure_profile,ncep_hrrr_conus,66.7,87.0,62.7,0.0,-0.02,314.961,73.7,38.0,46.6,0.0,-0.01,2529.528,69.4,27.0,33.9,0.0,-0.02,4937.664,45.1,32.0,17.2,0.0,-0.01,10301.837,33.3,16.0,-7.8,0.0,-0.01,14406.168,16.9,10.0,-30.4,0.0,-0.01,19127.296,-5.8,12.0,-45.8,0.0,-0.06,24667.056,-37.3,8.0,-76.9,0.0,-0.01,31379.644,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-23T05:00,pressure_profile,ncep_hrrr_conus,66.9,86.0,62.6,0.0,-0.02,311.68,74.3,35.0,44.9,0.0,-0.01,2526.247,69.4,26.0,33.0,0.0,-0.03,4937.664,45.4,31.0,16.6,0.0,-0.01,10298.557,33.0,15.0,-9.7,0.0,0.0,14402.888,17.3,10.0,-30.1,0.0,0.01,19124.016,-5.8,12.0,-45.8,0.0,-0.02,24667.056,-38.2,8.0,-77.6,0.0,0.03,31379.644,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-23T06:00,pressure_profile,ncep_hrrr_conus,67.3,84.0,62.3,0.0,-0.02,311.68,75.5,31.0,42.8,0.0,-0.02,2529.528,69.6,25.0,32.2,0.0,-0.04,4944.226,45.1,30.0,15.5,0.0,-0.01,10305.118,33.3,14.0,-11.2,0.0,-0.01,14409.449,17.3,10.0,-30.1,0.0,-0.01,19130.578,-5.8,10.0,-48.4,0.0,-0.01,24671.106,-38.2,10.0,-74.5,0.0,0.01,31384.938,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-23T07:00,pressure_profile,ncep_hrrr_conus,67.1,84.0,62.1,0.0,-0.01,324.803,75.5,30.0,41.9,0.0,0.0,2542.651,69.8,25.0,32.4,0.0,-0.01,4957.349,45.1,31.0,16.4,0.0,0.01,10318.241,33.0,14.0,-11.5,0.0,0.01,14422.572,17.3,11.0,-27.6,0.0,0.0,19140.42,-5.8,10.0,-48.4,0.0,0.01,24683.256,-38.2,12.0,-71.9,0.0,0.0,31395.52,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-23T08:00,pressure_profile,ncep_hrrr_conus,67.1,83.0,61.8,0.0,0.0,328.084,76.1,29.0,41.5,0.0,0.0,2545.932,69.6,25.0,32.2,0.0,-0.01,4963.911,45.4,30.0,15.8,0.0,-0.02,10321.522,33.0,13.0,-13.4,0.0,-0.01,14429.134,16.9,13.0,-25.8,0.0,-0.01,19143.702,-5.8,8.0,-51.4,0.0,-0.02,24683.256,-38.2,12.0,-71.9,0.0,0.0,31395.52,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-23T09:00,pressure_profile,ncep_hrrr_conus,68.2,83.0,62.8,0.0,0.01,331.365,76.3,29.0,41.7,0.0,-0.01,2549.213,69.4,25.0,32.0,0.0,-0.01,4967.192,45.4,30.0,15.8,0.0,-0.02,10328.084,33.0,13.0,-13.4,0.0,-0.02,14432.415,16.9,13.0,-25.8,0.0,-0.03,19150.262,-5.2,8.0,-51.0,0.0,-0.02,24691.358,-38.2,12.0,-71.9,0.0,0.03,31406.106,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-23T10:00,pressure_profile,ncep_hrrr_conus,70.7,78.0,63.5,0.0,0.02,344.488,76.9,28.0,41.3,0.0,-0.01,2572.179,69.8,24.0,31.4,0.0,-0.02,4990.158,45.7,28.0,14.2,0.0,-0.03,10351.05,33.3,11.0,-15.2,0.0,-0.03,14455.381,17.3,11.0,-27.6,0.0,-0.02,19176.51,-5.2,8.0,-51.0,0.0,0.0,24719.71,-38.2,10.0,-74.5,0.0,0.03,31432.564,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-23T11:00,pressure_profile,ncep_hrrr_conus,72.3,77.0,64.7,0.0,0.04,354.331,77.3,28.0,41.6,0.0,0.0,2588.583,69.8,25.0,32.4,0.0,0.0,5003.281,45.7,26.0,12.3,0.0,0.01,10367.454,33.3,11.0,-15.2,0.0,-0.01,14471.785,17.3,11.0,-27.6,0.0,-0.02,19192.914,-5.8,10.0,-48.4,0.0,0.0,24731.862,-38.2,10.0,-74.5,0.0,0.0,31443.146,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-23T12:00,pressure_profile,ncep_hrrr_conus,72.9,77.0,65.2,0.0,0.03,354.331,77.5,28.0,41.8,0.0,-0.01,2588.583,70.0,25.0,32.6,0.0,-0.01,5006.562,45.7,26.0,12.3,0.0,0.01,10370.735,33.0,11.0,-15.5,0.0,0.0,14471.785,17.3,10.0,-30.1,0.0,-0.01,19192.914,-5.8,10.0,-48.4,0.0,-0.01,24735.914,-37.3,8.0,-76.9,0.0,0.0,31448.438,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-23T13:00,pressure_profile,ncep_hrrr_conus,72.5,77.0,64.9,0.0,0.03,344.488,77.5,28.0,41.8,0.0,-0.02,2575.459,70.2,24.0,31.7,0.0,-0.03,4996.719,45.7,23.0,10.3,0.0,-0.01,10364.173,32.7,10.0,-18.0,0.0,-0.01,14461.942,17.7,9.0,-32.6,0.0,-0.01,19183.07,-5.8,10.0,-48.4,0.0,0.0,24727.812,-38.2,10.0,-74.5,0.0,0.0,31437.854,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-23T14:00,pressure_profile,ncep_hrrr_conus,72.3,78.0,65.1,0.0,0.03,341.207,77.9,27.0,41.2,0.0,-0.03,2575.459,70.7,23.0,31.1,0.0,-0.03,4996.719,45.7,18.0,4.3,0.0,-0.02,10367.454,32.7,10.0,-18.0,0.0,-0.01,14465.224,17.7,9.0,-32.6,0.0,0.0,19186.352,-5.8,10.0,-48.4,0.0,0.02,24727.812,-38.2,10.0,-74.5,0.0,0.01,31437.854,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-23T15:00,pressure_profile,ncep_hrrr_conus,72.9,76.0,64.9,0.0,0.02,337.927,78.9,25.0,40.1,0.0,-0.01,2572.179,70.7,22.0,30.0,0.0,-0.03,4996.719,46.2,17.0,3.3,0.0,-0.03,10367.454,32.7,9.0,-20.6,0.0,-0.01,14468.504,17.7,7.0,-35.8,0.0,-0.02,19186.352,-6.4,12.0,-46.3,0.0,-0.01,24723.762,-38.2,10.0,-74.5,0.0,0.0,31432.564,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-23T16:00,pressure_profile,ncep_hrrr_conus,72.5,77.0,64.9,0.0,0.03,331.365,79.3,24.0,39.3,0.0,-0.02,2565.617,71.1,21.0,29.2,0.0,-0.04,4990.158,46.5,19.0,6.3,0.0,-0.03,10364.173,32.3,9.0,-20.9,0.0,-0.01,14465.224,17.7,6.0,-39.7,0.0,-0.01,19183.07,-6.4,12.0,-46.3,0.0,0.01,24719.71,-38.2,10.0,-74.5,0.0,0.01,31427.272,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-23T17:00,pressure_profile,ncep_hrrr_conus,70.9,84.0,65.8,0.0,0.02,331.365,78.9,26.0,41.1,0.0,0.01,2559.055,71.3,21.0,29.4,0.0,-0.01,4983.596,46.8,21.0,9.0,0.0,-0.05,10364.173,32.0,9.0,-21.1,0.0,-0.02,14465.224,17.3,6.0,-40.0,0.0,-0.01,19176.51,-6.4,12.0,-46.3,0.0,0.0,24715.662,-38.2,10.0,-74.5,0.0,0.01,31421.978,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-23T18:00,pressure_profile,ncep_hrrr_conus,69.6,86.0,65.2,0.0,0.01,334.646,77.3,30.0,43.4,0.0,0.01,2562.336,71.5,21.0,29.5,0.0,-0.02,4983.596,47.3,26.0,13.8,0.0,-0.08,10367.454,31.7,10.0,-18.8,0.0,-0.01,14471.785,17.3,6.0,-40.0,0.0,-0.01,19179.792,-6.4,12.0,-46.3,0.0,-0.07,24719.71,-37.3,8.0,-76.9,0.0,0.0,31427.272,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-23T19:00,pressure_profile,ncep_hrrr_conus,68.5,89.0,65.2,0.0,0.01,351.05,75.7,36.0,46.9,0.0,0.01,2575.459,71.5,22.0,30.7,0.0,-0.03,4993.439,47.3,28.0,15.7,0.0,-0.06,10383.858,31.3,14.0,-12.8,0.0,0.0,14488.189,16.9,6.0,-40.4,0.0,0.0,19192.914,-6.4,10.0,-48.9,0.0,-0.05,24731.862,-37.3,8.0,-76.9,0.0,0.03,31437.854,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-23T20:00,pressure_profile,ncep_hrrr_conus,67.5,91.0,64.7,10.0,0.0,367.454,74.3,43.0,50.4,0.0,0.0,2585.302,71.8,22.0,30.9,0.0,-0.01,5003.281,47.1,34.0,20.4,0.0,-0.02,10393.701,31.0,18.0,-8.2,0.0,0.0,14494.751,16.9,6.0,-40.4,0.0,-0.01,19199.474,-6.9,10.0,-49.3,0.0,-0.04,24735.914,-37.3,8.0,-76.9,0.0,0.01,31443.146,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-23T21:00,pressure_profile,ncep_hrrr_conus,66.6,93.0,64.5,20.0,0.0,383.858,73.1,46.0,51.1,0.0,0.01,2595.144,71.8,22.0,30.9,0.0,0.0,5013.124,46.8,42.0,25.0,0.0,0.0,10406.824,30.7,24.0,-2.1,0.0,0.0,14504.594,16.5,6.0,-40.7,0.0,-0.01,19206.038,-6.4,8.0,-51.9,0.0,-0.01,24739.962,-38.2,8.0,-77.6,0.0,0.01,31448.438,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-23T22:00,pressure_profile,ncep_hrrr_conus,66.4,93.0,64.3,20.0,-0.01,396.982,72.4,47.0,51.0,0.0,0.0,2604.987,71.5,22.0,30.7,0.0,0.0,5022.966,46.5,47.0,27.2,0.0,-0.02,10413.386,30.3,28.0,0.7,0.0,-0.01,14511.155,16.5,6.0,-40.7,0.0,-0.01,19212.598,-6.9,8.0,-52.3,0.0,-0.02,24744.014,-38.2,8.0,-77.6,0.0,0.0,31448.438,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-23T23:00,pressure_profile,ncep_hrrr_conus,66.4,92.0,64.0,15.0,-0.02,406.824,72.0,46.0,50.1,0.0,0.0,2614.829,71.5,22.0,30.7,0.0,0.0,5029.528,46.5,48.0,27.8,0.0,-0.02,10423.229,30.0,31.0,3.2,0.0,0.01,14517.717,16.0,4.0,-45.9,0.0,0.01,19215.878,-6.9,8.0,-52.3,0.0,-0.01,24744.014,-38.2,8.0,-77.6,0.0,0.0,31448.438,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-24T00:00,pressure_profile,ncep_hrrr_conus,66.2,93.0,64.1,20.0,-0.02,406.824,71.4,49.0,51.2,0.0,-0.01,2614.829,71.3,22.0,30.5,0.0,0.01,5029.528,46.5,50.0,28.9,0.0,-0.01,10419.947,29.0,38.0,6.3,0.0,0.0,14514.436,16.0,4.0,-45.9,0.0,-0.01,19206.038,-6.9,7.0,-55.9,0.0,-0.02,24731.862,-38.2,8.0,-77.6,0.0,-0.01,31437.854,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-24T01:00,pressure_profile,ncep_hrrr_conus,66.2,94.0,64.4,26.0,-0.01,390.42,72.4,46.0,50.4,0.0,-0.01,2598.425,70.9,22.0,30.1,0.0,0.01,5013.124,46.5,49.0,28.3,0.0,-0.02,10403.543,28.7,43.0,8.7,0.0,-0.02,14494.751,15.6,4.0,-46.2,0.0,-0.01,19183.07,-6.9,7.0,-55.9,0.0,0.01,24707.56,-37.3,8.0,-76.9,0.0,0.0,31411.396,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-24T02:00,pressure_profile,ncep_hrrr_conus,66.0,95.0,64.5,33.0,-0.01,390.42,72.6,45.0,50.0,0.0,0.0,2598.425,70.7,23.0,31.1,0.0,0.0,5013.124,46.5,48.0,27.8,0.0,-0.02,10403.543,28.7,45.0,10.0,0.0,-0.02,14494.751,15.6,3.0,-52.8,0.0,0.0,19183.07,-7.5,7.0,-56.3,0.0,0.01,24703.508,-37.3,8.0,-76.9,0.0,-0.01,31406.106,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-24T03:00,pressure_profile,ncep_hrrr_conus,65.3,96.0,64.1,40.0,0.0,390.42,72.0,45.0,49.5,0.0,0.0,2595.144,70.7,23.0,31.1,0.0,-0.01,5009.843,46.5,48.0,27.8,0.0,0.03,10396.981,28.0,46.0,10.0,0.0,0.0,14488.189,15.2,3.0,-53.1,0.0,0.01,19173.228,-8.1,7.0,-56.8,0.0,0.01,24687.308,-37.3,8.0,-76.9,0.0,-0.01,31390.23,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-24T04:00,pressure_profile,ncep_hrrr_conus,64.9,96.0,63.8,40.0,-0.01,396.982,71.0,47.0,49.7,0.0,0.0,2601.706,70.9,23.0,31.2,0.0,-0.01,5013.124,46.2,49.0,28.1,0.0,0.04,10400.263,28.0,45.0,9.4,0.0,-0.01,14488.189,14.8,3.0,-53.4,0.0,-0.01,19169.948,-8.1,7.0,-56.8,0.0,-0.01,24687.308,-37.3,8.0,-76.9,0.0,-0.03,31384.938,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-24T05:00,pressure_profile,ncep_hrrr_conus,64.6,95.0,63.1,33.0,-0.01,406.824,70.8,47.0,49.6,0.0,0.0,2608.268,71.1,23.0,31.4,0.0,0.0,5019.685,46.0,49.0,27.8,0.0,0.01,10406.824,28.0,43.0,8.1,0.0,-0.01,14494.751,14.8,4.0,-46.8,0.0,-0.01,19173.228,-8.1,8.0,-53.2,0.0,-0.02,24687.308,-37.3,8.0,-76.9,0.0,0.01,31384.938,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-24T06:00,pressure_profile,ncep_hrrr_conus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-24T07:00,pressure_profile,ncep_hrrr_conus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-24T08:00,pressure_profile,ncep_hrrr_conus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-24T09:00,pressure_profile,ncep_hrrr_conus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-24T10:00,pressure_profile,ncep_hrrr_conus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-24T11:00,pressure_profile,ncep_hrrr_conus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-24T12:00,pressure_profile,ncep_hrrr_conus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-24T13:00,pressure_profile,ncep_hrrr_conus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-24T14:00,pressure_profile,ncep_hrrr_conus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-24T15:00,pressure_profile,ncep_hrrr_conus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-24T16:00,pressure_profile,ncep_hrrr_conus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-24T17:00,pressure_profile,ncep_hrrr_conus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-24T18:00,pressure_profile,ncep_hrrr_conus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-24T19:00,pressure_profile,ncep_hrrr_conus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-24T20:00,pressure_profile,ncep_hrrr_conus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-24T21:00,pressure_profile,ncep_hrrr_conus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-24T22:00,pressure_profile,ncep_hrrr_conus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-24T23:00,pressure_profile,ncep_hrrr_conus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-25T00:00,pressure_profile,ncep_hrrr_conus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-25T01:00,pressure_profile,ncep_hrrr_conus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-25T02:00,pressure_profile,ncep_hrrr_conus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-25T03:00,pressure_profile,ncep_hrrr_conus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-25T04:00,pressure_profile,ncep_hrrr_conus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-25T05:00,pressure_profile,ncep_hrrr_conus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-25T06:00,pressure_profile,ncep_hrrr_conus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-25T07:00,pressure_profile,ncep_hrrr_conus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-25T08:00,pressure_profile,ncep_hrrr_conus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-25T09:00,pressure_profile,ncep_hrrr_conus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-25T10:00,pressure_profile,ncep_hrrr_conus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-25T11:00,pressure_profile,ncep_hrrr_conus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
2026-09-25T12:00,pressure_profile,ncep_hrrr_conus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.03202,-118.52633,86.0,0.5197525024414062
